,User Id,Comment Id,Comment Text,Publish Date
170,226169358,18030607648764045,@j2279e 😂😂😭 pressed much,"1/3/2024, 1:28:01 AM"
171,22587395704,17902222601916964,Like why would you say that about your wife?,"1/3/2024, 1:39:11 AM"
172,44657054199,18033429097683839,Simone rented Santa for her pictures but he forgot his beard?,"1/3/2024, 4:32:42 AM"
173,49063820231,17918294144838075,"I’m PRAYING FOR BOTH OF YOU, PLEASE STAY LOVE LOCKED, The Father in Heaven sees all. Amen.","1/3/2024, 6:45:36 AM"
174,49063820231,18008215241178731,❤️❤️,"1/3/2024, 6:46:08 AM"
175,48396591125,18193798585304729,Simone Biles 🙌🙌🙌 and…. him,"1/3/2024, 9:31:31 AM"
176,13347542486,18037068517638898,@andreaarubio you’re cute and I don’t wanna be rude but get a life,"1/3/2024, 10:45:47 AM"
177,7949688357,18316853188136857,hello mr simone biles,"1/3/2024, 4:05:38 PM"
178,22098862325,17937071342687126,You ain’t Jonathan you Simone Biles’ husband,"1/3/2024, 5:23:20 PM"
179,16982096,17889967274966369,@maxines.insta no,"1/3/2024, 11:30:35 PM"
180,16982096,17871744615030937,@maxines.insta no one knows,"1/3/2024, 11:30:59 PM"
181,60885742369,18018797776964593,Oh look! Simone Biles and her lame and none famous either successful husband 😂,"1/4/2024, 12:04:23 AM"
182,236447151,18005127314246254,"@mickaeladawn …. Just how is she dimming her light? So what do you suggest Simone do, divorce him?  Yeah I’m sure y’all want her to be lonely & miserable like y’all.  You don’t even know them but you’re trying to dictate & run their lives.","1/4/2024, 12:46:57 AM"
183,236447151,18023183386903240,"@maxines.insta … Simone’s husband.  The one she pledged her love to in sickness & health, FORSAKING ALL OTHERS.","1/4/2024, 12:49:48 AM"
184,236447151,18043417126537477,@clara.mlgkc … But Simone knew all this before & married him anyway.  I personally didn’t think what he said was cruel or disrespectful.  Maybe Simone thinks he’s the prize.  That’s between married folks. Everybody deals with something other people would consider offensive.  That’s life.  Mind your business.,"1/4/2024, 12:56:12 AM"
185,236447151,18032892250738262,Amen,"1/4/2024, 1:00:56 AM"
186,236447151,17968974236660348,@mickaeladawn … Simone loves him & there’s nothing you can do to change that.  Mind ya business & find a man of your own.,"1/4/2024, 1:05:03 AM"
187,44437304587,17976422273495461,Awwww look at Simone,"1/4/2024, 4:14:00 AM"
188,2000505048,17985397580562123,"@picsbypamela you could have mind you business about my comment too,  if you’re not happy about it . 🤷🏾‍♀️","1/4/2024, 5:35:24 AM"
189,199523052,18008183090328173,We got whole ass makeup influencers like LesDoMakeup that have more followers and are more well known than this loser and he has the nerve to say “he’s the catch” lmaoooo bye,"1/4/2024, 9:25:08 AM"
190,50705196668,18006372023265906,That’s ironic when you wrote a whole paragraph about someone that doesn’t know you,"1/4/2024, 11:54:52 AM"
191,3118260129,17856884511090992,Congrats ! Mr.Biles,"1/4/2024, 2:21:38 PM"
192,862622386,18372956443079190,@nasthoc,"1/4/2024, 3:56:05 PM"
193,246354,18015949823061050,Who is he ?,"1/5/2024, 2:46:58 AM"
194,51693598963,17923799441743207,Beautiful❤️,"1/5/2024, 7:45:58 AM"
195,61177964936,18303488074122150,He’s a millionaire and ur some chick with a clown filter. Who’s the real dusty?,"1/5/2024, 10:33:10 AM"
196,21750442490,18013845169926619,"@blam.etruth That's what Kat William talks about, you go to the bathroom to do the job 😂with no moral not integrity","1/5/2024, 4:29:21 PM"
