,User Id,Comment Id,Comment Text,Publish Date
119,6052517182,18088652701393513,"@ohthatchristel Did you even watch the other 58 minutes of the podcast or just ran with the 2-minute promo clip? Please go watch the entire interview and you see that those comments were made as light-hearted banter between ""the guys"" as the hosts were teasing him about Simone. Even the podcast host has released a video explaining how those comments were taken out of context. You're acting like this man is at home eating cereal and playing video games all day while living off Simone. You do realize he has a 7 million net worth??? What I'm most impressed about is his journey into the NFL. He was never a stand-out player in high school or college and didn't get drafted. He worked his behind off cleaning lockers for the KC Chiefs football team just to earn money to pay for his dorm room during summers. He was also cut from teams several times, but kept working hard to earn his spot. A lot of young men can learn a lot about perseverance and resiliency from this man. He shares his life story with such humility, self-reflection, and gratefulness. Ya'll done created a whole life story about this man when in actuality, his character is spotlighted throughout that entire interview. Simone knows and respects, and can relate to that man's journey which is why she married him. Ya'll need to stop running with headlines and snippets and really read/watch things in their entirety because most of the time, these snippets are edited out to deceive and draw in viewers.","12/26/2023, 12:50:56 PM"
120,344776747,18008187581179649,@tinabraids aye I had to troll just a lil bit 😭,"12/26/2023, 6:06:25 PM"
121,4261253,17958389195699850,Look! It’s the LEGENDARY Simone Biles (and her husband),"12/26/2023, 8:21:38 PM"
122,11473663,18031874617740570,Babe u deserve more than this loser!!!!! ❤️❤️,"12/26/2023, 8:28:21 PM"
123,865315692,18112302571353877,@drewdelv also read these LOLLLL,"12/25/2023, 4:51:47 PM"
124,5775754167,18028409998830849,@bvby____ its all over tiktok.,"12/25/2023, 5:34:25 PM"
125,189182570,18068403334459551,Whose Jonathan Owen ?,"12/25/2023, 5:34:32 PM"
126,14705586,17998607582458698,He’s trash … simple,"12/25/2023, 5:50:40 PM"
127,175223423,18112384141356023,"I don’t think everyone is bitter, it was just in poor taste for him to say that. And the internet has spoken. 🤷🏻‍♀️","12/25/2023, 5:55:28 PM"
128,29157572193,18025540228863265,tell him we still dk his name,"12/25/2023, 6:07:26 PM"
129,52914836,17991776111291341,"People so worried and nosey as hell, always up in these celebrities lives. Commenting like she even gives af what you think on HER marriage. Lmao get over yourselves.","12/25/2023, 8:19:46 PM"
130,472250881,18009627164138345,@nickdemars Your comment is cringe.,"12/25/2023, 9:31:39 PM"
131,472250881,17944138817758430,@ tracietrucker FOH with y'all fake disrespect and 🌽 ball comments.,"12/25/2023, 9:32:37 PM"
