,Unnamed: 0,User Id,Comment Id,Comment Text,Publish Date,Comment Length,sentiment,sent
451,451,1588891614,17997611630111213,🤍🤍,2023-09-03,2.0,0.0,Neutral
452,452,46967438038,17995902986094156,Congratulations,2023-08-05,15.0,0.5994,Positive
453,453,1439287708,17997060716022049,Congratulations 🍾🎉🎈🎊,2023-08-06,20.0,0.765,Positive
454,454,1549500153,18010383511837433,"I absolutely love your dress. You look beautiful, Congratulations to you both!",2023-08-06,78.0,0.9272,Positive
455,455,19010417538,17913262751794539,Gorgeous ! 🩵,2023-08-06,12.0,0.6476,Positive
456,456,1463784347,18070488046397598,Congratulations 🎈🎊🎉🍾🤎✨ @simonebiles and hubby !!,2023-08-06,48.0,0.8585,Positive
457,457,3858470013,18241793788207063,No smiles in first pic,2023-08-07,22.0,-0.3724,Negative
458,458,53687824657,18033243007530875,Very beautiful,2023-08-07,14.0,0.6361,Positive
459,459,53687824657,18037230805509029,Congratulations 🎉👏🎉👏🎉👏,2023-08-07,22.0,0.9001,Positive
460,460,46731678056,18001223131963331,Congratulations and God bless you both.,2023-08-07,39.0,0.8316,Positive
461,461,3015864000,17943384329689535,❤️❤️,2023-08-08,4.0,0.0,Neutral
462,462,2108256582,17997858827044466,Youthful elegance. Impeccable style. His face looking down the aisle at her🔥💗,2023-08-14,77.0,0.836,Positive
463,463,9164639744,18021025606629730,Beauty 😍,2023-08-15,8.0,0.7783,Positive
464,464,2337931774,17977374344150835,Beautiful photograph,2023-06-28,20.0,0.5994,Positive
465,465,878320341,18016778608618689,Congrats you two 😍🥹,2023-06-28,19.0,0.7506,Positive
466,466,45014410,17988593008972479,❤️❤️❤️❤️❤️,2023-06-29,10.0,0.0,Neutral
467,467,197907904,17874129194919820,Congratulations 🍾,2023-06-30,17.0,0.5994,Positive
468,468,210124841,18194844508256271,Maravilhosos ❤️🇧🇷,2023-06-30,17.0,0.0,Neutral
469,469,451184466,18048803860423165,U need to update your name,2023-07-15,26.0,0.0,Neutral
470,470,8060724085,17991783278301540,Que lindos 😍❤️👏,2023-07-16,15.0,0.4588,Positive
471,471,489761642,18068010757402190,Lindoooooooooooooooooooooooooooooooooooos demaaaaaaaaaaaais!,2023-07-20,60.0,0.0,Neutral
472,472,2152883005,18053025073443891,Congratulations hun 🔥🔥🙌,2023-07-21,23.0,0.0258,Neutral
473,473,7880372848,18026271094572742,"I hope you invited those girls who said ""he's not as into her as shes into him """,2023-07-26,80.0,0.4404,Positive
474,474,10358784,17971434068524794,💓💓💓,2023-07-30,3.0,0.6808,Positive
475,475,264398159,18049623610431613,Congratulations,2023-05-30,15.0,0.5994,Positive
476,476,58427036327,17989683797009629,Wow!! Cute 💗👑💪👔👞👞💪👠👠💍💎👑🌌🌌🌌🌌💗👌😀😉 beautiful 💗🎲🎲🔃@simonebiles,2023-05-30,58.0,0.9814,Positive
477,477,38753631815,17993930629838153,That girl on the far left looks unhappy 🫢,2023-06-06,41.0,-0.4215,Negative
478,478,16080829962,17864378984947781,OMG Y’ALL LOOK SO GORGEOUS I CAN’T 😭😭😭😭,2023-06-11,39.0,-0.5348,Negative
479,479,4550807399,17991505954879618,Congratulations You Two Beautiful Gems😍😍😍😍 May GOD Keep Nurturing & Protecting You 👑🌿💓,2023-06-14,86.0,0.9879,Positive
480,480,53380636,18368658049048124,"As a former gymnast and current wedding photographer, I am salivating over your wedding photos! Blessings to you and your groom! Congratulations!",2023-06-14,145.0,0.851,Positive
481,481,1913733544,17938969706566737,Congratulations 🎈 beautiful lady - God’s abundant blessings on your  marriage,2023-06-16,77.0,0.9062,Positive
482,482,48539071274,18191805121270694,Stunning ❤️❤️❤️❤️❤️,2023-06-16,19.0,0.3818,Positive
483,483,5837840562,17870907485865412,So happy to both of you. Congratulations,2023-05-25,40.0,0.8357,Positive
484,484,16775766,18035735179488285,Congratulations 🔥🔥🔥,2023-05-27,19.0,-0.3182,Negative
485,485,257329281,17957754650570164,@sharon.hodo The very ones!!!,2023-05-27,29.0,0.0,Neutral
486,486,257329281,17873378552910370,"@tdwebber_30 I want them to enjoy married life alone as a couple for two years. Then have some beautiful, healthy babies! God bless this union! 🙏🏾🙏🏾🙏🏾",2023-05-27,150.0,0.9272,Positive
487,487,1968999973,18039946234467977,❤️❤️🙌🏾,2023-05-27,6.0,0.0,Neutral
488,488,1118080962,18018058375580069,I get it you two are the cutest couple in forever. so much emotion to see a man cry is truly something it makes a big difference when u are Infront of everyone getting married. I know because I've done it. blessings forever!,2023-05-28,224.0,0.8122,Positive
489,489,1118080962,18221677237227804,😮😮😮😮😮😮😮😮😮,2023-05-28,9.0,0.0,Neutral
490,490,1605764172,18006283612735119,Absolutely beautiful! Congratulations! ❤️,2023-05-20,41.0,0.8737,Positive
491,491,36197742,17960479355527463,Congratulations 🍾🎊🎉,2023-05-20,19.0,0.765,Positive
492,492,1614135204,18003220360668037,Slide 5?? 😍😍 He luuuuuh that woman ❤️❤️,2023-05-20,39.0,0.7476,Positive
493,493,478618020,17989421638889008,Simply 🔥🔥🔥🔥Gorgeous🔥🔥🔥🔥,2023-05-21,23.0,-0.93,Negative
494,494,602121909,17990643796986327,I love that you to jump the 🧹 ❤️🖤♥️💍,2023-05-16,36.0,0.9274,Positive
495,495,53548931783,18075407698365794,Congratulations!!! 👏👏,2023-05-17,21.0,0.6981,Positive
496,496,385010501,18005569363736705,Congratulations ❤️,2023-05-17,18.0,0.5994,Positive
497,497,2319643309,18017298865601187,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,2023-05-18,15.0,-0.9834,Negative
498,498,1806676788,18141740161291535,😍😍😍😍😍😍😍,2023-05-18,7.0,0.9638,Positive
499,499,2113913081,18271678117131395,Congratulations 🌹💐🌹,2023-05-15,19.0,0.5994,Positive
500,500,1807994201,17843922447135739,"Been supporting y'all from the beginning. Stay strong, stay in love and stay together❤️",2023-12-29,87.0,0.886,Positive
501,501,3069621592,17949803480732427,"Never forget Simon, you are the shining star. You are courageous, strong, smart and beautiful. Shine on⭐️⭐️⭐️",2023-12-28,109.0,0.9321,Positive
502,502,9949013,18012908212897824,I love this couple so much,2023-12-27,26.0,0.6369,Positive
503,503,9949013,17988263243579746,How you know she’s letting him believe he’s the leading mean is because her profile says biles instead of Simone Owens.  I love that she lets him be out front but that would be a great start to solidifying it,2023-12-27,208.0,0.85,Positive
504,504,1230202730,18026417989845443,"@micamorena18  this aint cute no more , Fuck This 🥷🏽 Free Simone Biles",2023-12-28,70.0,-0.2664,Negative
505,505,1230202730,18019516531826233,@enlightened59  we found the pick me bare minimum  woman,2023-12-28,56.0,0.0,Neutral
506,506,24330585147,18112510336346678,"@micamorena18 You people really think Simone is going to base what she does with her life on something a bunch of miserable, audacious unknown women who have a hard time navigating their own lives tell her?  Get a grip.  Do you think she welcomes the vitriol you all are spewing at her husband?  If she’s happy let her be happy regardless.  If she leaves what are you going to do for her?  Besides do you really think gold medals are a substitute for her relationship to her?  Stop pushing your hate injections into people’s lives.  You are so not affected by any choices this woman makes about who she wants to be with.  She’s happy!  Go find your happiness.  Life is short!  It’s gone before you know it!",2023-12-28,706.0,0.924,Positive
507,507,525782818,18043996882602730,Simone don’t let these people mess up yall marriage!!!,2023-12-28,54.0,-0.5229,Negative
508,508,44819093029,18034743643673553,"SIMONE BILES IS QUEEEN GOAT! WE LOVE YOU SO MUCH, AND WE ALWAYS WANT YOU HAPPY! WE SUPPORT AND HONOR YOU ❤️❤️",2023-12-28,109.0,0.9655,Positive
509,509,9062093163,17958988823702699,Ti prego. Dai voce al popolo palestinese. @eye.on.palestine,2023-12-27,59.0,0.0,Neutral
510,510,1752284026,17999869910138079,@jowens  @simonebiles divorce him pls,2023-12-27,37.0,0.0772,Positive
511,511,11283401,17857195587055601,They jealous support your man👏👏❤️,2023-12-27,33.0,-0.0772,Negative
512,512,34774203,17968227092657560,❤️❤️❤️,2023-12-27,6.0,0.0,Neutral
513,513,40425527,18009208163126791,@ebonirachel go heal,2023-12-27,20.0,0.0,Neutral
514,514,32176592,17992066238279084,"Lmao trying to do damage control when your the woman is just WOW… anyways who’s that guy with world champion, Olympic gold medalist SIMONE BILES?!",2023-12-26,146.0,0.7088,Positive
515,515,1344331884,18288354466154832,"May you keep the best & sacred parts between the 2 of you! Wishing you both love, endurance, strength, joy & good health throughout your lives together! 🙏🏽✨️💓",2023-12-26,158.0,0.9846,Positive
516,516,32969955364,18016763285054024,Be sure to discipline her if she gets out of pocket playa.,2023-12-26,58.0,0.3182,Positive
517,517,1553698148,17893159550951840,Oh my goodness her back muscles are beautiful!! Um I’ll take Simone Biles back muscles for 5 hundred Alex,2023-12-26,105.0,0.8168,Positive
518,518,1287487171,17867916779997626,I hope her second marriage will be to someone who genuinely loves her and is a kind person. He is egotistical. 🤢,2023-12-26,112.0,0.8442,Positive
519,519,14114451441,17909644976893472,@jowens Simone Biles is a National treasure and you are a nobody. We don’t care about you.,2023-12-25,90.0,0.6597,Positive
520,520,1374292082,18020783545787182,Do you have a prenup?,2023-12-25,21.0,0.0,Neutral
521,521,199954308,17989920935312863,Congratulations!!!!!,2023-12-25,20.0,0.7243,Positive
522,522,14114451441,18016192453868341,He’s got first husband energy.,2023-12-26,30.0,0.2732,Positive
523,523,14114451441,18248512891229048,@jowens you don’t deserve her. You are no catch.,2023-12-26,48.0,-0.296,Negative
524,524,7479608107,17895086786941697,Simone raise your eyebrows and blink twice if you want someone to come rescue you from that fool…👀😆,2023-12-24,99.0,0.7269,Positive
525,525,2271184581,18030619279776679,@peter_reflections 😂 followers dont translate to wealth or influence all the time. Yall measuring the wrong metrics,2023-12-24,115.0,-0.4268,Negative
526,526,585194563,18293746495145913,@gabrielladupont didn't do nothing wrong,2023-12-24,40.0,-0.2846,Negative
527,527,32283141331,18053118667523580,"🫶🏼Congratulation❤️❤️ young black, beautiful couple❤️🎉",2023-12-24,53.0,0.765,Positive
528,528,1183928505,17871846488981646,No maam,2023-12-24,7.0,-0.296,Negative
529,529,7142011668,17985311486604336,"Y’all are really hateful and toxic to be posting this stuff on this woman’s wedding post, just say your unhappy and disrespectful on your own insta",2023-12-24,147.0,-0.7425,Negative
530,530,2219663922,18038548099628274,Continue to Be Blessed+Loved in Jesus’ Holy Name💝 Merry Christ~Mass💝❣️,2023-12-24,70.0,0.9524,Positive
531,531,1765898721,17996926094185368,“I didn’t know who she was”-her husband..,2023-12-24,41.0,0.0,Neutral
532,532,8364345943,18029141131753244,Blink twice if you need help.,2023-12-23,29.0,0.4019,Positive
533,533,411058795,18003393710258714,divorce him rn babes,2023-12-23,20.0,0.0,Neutral
534,534,486790571,18405188707000919,@gabrielladupont sounds like miserable advice 😂,2023-12-23,47.0,0.296,Positive
535,535,24330585147,18293756860144713,Ignore the haters.  Misery loves company. ❤️❤️,2023-12-23,46.0,-0.6908,Negative
536,536,218334237,18021300571766515,Congratulations!!!!,2023-12-23,19.0,0.7243,Positive
537,537,218334237,17907176504875461,Facts,2023-12-23,5.0,0.0,Neutral
538,538,5678276282,17992638212404309,"Stunning, classy!!",2023-12-23,18.0,0.7256,Positive
539,539,5678276282,18026507014833535,Beautiful dress.,2023-12-23,16.0,0.5994,Positive
540,540,5678276282,18012322501921862,Congratulations!!!,2023-12-23,18.0,0.6981,Positive
541,541,231444333,18009560957143027,"@jowens like wow, if she was white you would have never said that.  Your wife is the most decorated gymnast in the WORLD 🌎. And then there is you not in aw of her accomplishments 🤮",2023-12-23,180.0,0.743,Positive
542,542,923389028,18031542967703612,Nooooo,2023-12-22,6.0,0.0,Neutral
543,543,208644126,17999290205342605,Yikes,2023-12-22,5.0,0.0,Neutral
544,544,191517421,18016452619843282,"So hate that people are demonizing your husband right now based on a clip. Truth is, he is a catch and so are you.  I’m glad you both caught each other and I wish you both all the very best in your marriage & careers.  Do you Sis!!!!",2023-12-22,233.0,0.8647,Positive
545,545,42482720008,18046186783561475,Simone am sorry but you married a man who will not appreciate you.,2023-12-22,66.0,-0.4655,Negative
546,546,2068207696,18011943739921825,She has 7.1 million followers and you have 400k - she is the catch buddy not you,2023-12-22,80.0,0.0,Neutral
547,547,4174668828,17966332631533243,Beautiful,2023-12-23,9.0,0.5994,Positive
548,548,444272740,17951253410709181,He is a winner for sure!,2023-12-04,24.0,0.75,Positive
549,549,1997125156,17995463477376204,Simone u r Great n happy couple❤️love u both 😍congratulations 🔥🔥🔥,2023-12-08,65.0,0.6808,Positive
550,550,346546342,18027795334772869,❤️❤️❤️❤️❤️🇮🇱🇮🇱🇮🇱,2023-12-12,16.0,0.0,Neutral
551,551,346546342,18251652274224094,👏👏👏,2023-12-12,3.0,0.0,Neutral
552,552,511945296,18400961989011517,@runyourmarriage,2023-12-19,16.0,0.0,Neutral
553,553,7557613841,18002654501093229,❤️Black Love💘 YESSSSS🙌👏👏👏🙌,2023-12-19,26.0,0.8555,Positive
554,554,7557613841,18248946751229389,@slynn7533 👏👏,2023-12-19,13.0,0.0,Neutral
555,555,244175197,18074254495423890,Congrats!,2023-11-04,9.0,0.5707,Positive
557,557,905804200,18287178769181469,"Congrats, God bless you both❤️ 🙏🏾",2023-11-11,33.0,0.8074,Positive
558,558,7268367329,18269674543163056,❤️❤️❤️❤️❤️❤️,2023-11-14,12.0,0.0,Neutral
559,559,5619012,18122166052318411,Congratulations!!!,2023-11-14,18.0,0.6981,Positive
560,560,1807866979,18010179899027250,#free_palestine 🇵🇸 #Amerrica_and_Isrrael_are_terrorists They are killing the children of Gaza,2023-11-16,93.0,-0.6597,Negative
561,561,5363655840,17939846147648657,"Hi
I read your post about your pups. I can’t imagine what you are going through.

What if you temporarily rehomed one of them. Let one dog stay at the house and have him claim an area in the house or even spots in certain rooms etc.
Then have him leave ( block the areas that he claimed)
Have the other dog come alone claim spots and areas that have not been claimed.
And then bring them both home together 
Once each dog has had the chance to claim their own area independently",2023-11-18,478.0,-0.25,Negative
562,562,52632081343,18100357759365543,Congratulations!!!! 👍🏾👍🏾,2023-11-19,24.0,0.7243,Positive
563,563,552480280,17986626758309780,Congrats ❤️,2023-11-21,11.0,0.5267,Positive
564,564,1549435285,17976961292354367,Congratulations ! GOD bless your marriage 🙌🙏✨❤️,2023-10-18,47.0,0.9027,Positive
565,565,3882016404,18240778714226193,"Y'all are just Too Damn Cute to me ❕❗❕❗❕❗ the Grown Folk Cuteness, and I Love Love Love y'all's Love Story 💖💖💖💖",2023-10-19,111.0,0.9932,Positive
566,566,23351374846,17904331181854203,"HANG IN THERE POWER COUPLE, KEEP GOD FIRST AND KEEP PRAYING TOGETHER EACH MORNING NO MATTER IN PERSON, FACETIME OR JUST ON THE PHONE, TRUST ME IT WILL KEEP YOU CONNECTED 🥰💯",2023-10-21,172.0,0.9419,Positive
567,567,3159471585,17986078202450874,Congratulations 🎉🎈🍾🎊,2023-10-24,20.0,0.765,Positive
568,568,253722216,17887041182938826,👏,2023-10-25,1.0,0.0,Neutral
569,569,47253883204,18309953800118211,👏👏👏👏❤️🇧🇷🇧🇷🇧🇷🇧🇷,2023-10-30,14.0,0.0,Neutral
570,570,2259312328,18107273116336978,Deusa. Brasil in love.,2023-10-12,22.0,0.6369,Positive
571,571,13986408099,17992712417351087,"You may not always believe it... but you are such an inspiration to women & girls all over the world. It's not your gold medals - it's the fact that you are fragile, human, you're not perfect all the time - yet you still get out there & are strong! Xx",2023-10-13,251.0,0.7465,Positive
572,572,3469676968,18390412147014142,Congratulations to you both ❤️,2023-10-15,30.0,0.5994,Positive
573,573,3989186556,17991238187342791,"There is something dif about Mrs. O. She has always been 🔥, but now she’s 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 Mr. O must have been exactly what she needed and vice verca❤️❤️❤️❤️❤️❤️",2023-10-18,158.0,-0.989,Negative
574,574,2869293833,17876339474972760,You guys are the cutest!!! 👏,2023-10-18,28.0,0.6884,Positive
575,575,622498197,17908958480764806,😘❤️❤️,2023-10-08,5.0,0.4215,Positive
576,576,30141713207,18021940627654005,❤️❤️❤️❤️👏,2023-10-08,9.0,0.0,Neutral
577,577,47977295832,17989749917364291,Congratulations 🔥🙌❤️👏,2023-10-08,21.0,0.3612,Positive
578,578,4392973652,18011503048794864,"Simone, eu amo e admiro mto você! A sua humildade e potencialidade me inspira. Seu gesto com a Rebeca 😍 sou TDAH e sempre quis ser atleta. Infelizmente, meus pais não olharam para o meu sonho qdo eu era criança. Hoje tenho 40 anos e a vida me levou para outros caminhos. Gostaria muito que meus filhos que também tem TDAH seguissem o mundo dos esportes. Vc é inspiração e parabéns por toda a sua trajetória de vida! Vc é linda, por dentro e por fora ❤️",2023-10-08,452.0,0.555,Positive
579,579,675761222,18073317646411883,👸🏿,2023-10-08,2.0,0.0,Neutral
580,580,996924317,18025000765676843,❤️🇧🇷,2023-10-08,4.0,0.0,Neutral
581,581,11194688318,17875599443914726,❤️❤️❤️,2023-10-08,6.0,0.0,Neutral
582,582,178411837,18283234363151769,Brazil I love you. thanks! Be as happy as the joy you brought to the world,2023-10-08,74.0,0.9422,Positive
583,583,36265868303,17983009955276583,❤️,2023-10-09,2.0,0.0,Neutral
584,584,2671358920,17860947825019704,Congratulations👏👏aqui do Brasil.,2023-10-06,32.0,0.5994,Positive
585,585,7132670566,17989103537357017,Congratulations,2023-10-06,15.0,0.5994,Positive
586,586,6907806913,17998128722279992,🫶🏾,2023-10-06,2.0,0.0,Neutral
587,587,1792221926,18039384640545810,👏🏾👏🏾👏🏾🏆🏅🙏🏾💪🏾,2023-10-07,12.0,0.4767,Positive
588,588,719699257,18035065075582656,😍😍😍😍😍,2023-10-07,5.0,0.9325,Positive
589,589,6174683776,17990459321136624,Congratulations again!,2023-10-07,22.0,0.636,Positive
590,590,227856238,18018953971795751,Lindos ❤️❤️,2023-10-07,11.0,0.0,Neutral
591,591,4100923495,18005736548000764,Congratulations 🎉🎈🎊🍾,2023-09-27,20.0,0.765,Positive
592,592,1049159003,17935889741734050,👏Lindos😍,2023-09-29,8.0,0.4588,Positive
593,593,202552253,18195873352287887,Gorgeous Couple! May you both walk in the fullness of God's blessings as Husband & Wife! 🥂🍾🥳👏🏾,2023-09-30,94.0,0.893,Positive
594,594,2130837052,18010970284779229,Simone you are so amazing. I’m so proud of you for giving the young girl in Ireland a medal she so richly deserved. Gymnastics Ireland is shameful. The woman snubbing the child is shameful. You taught them a lesson in a very dignified way. The best. The GOAT of gymnastics.. a black woman showed the world how it’s done. Little lady will cherish that medal a whole lot more than the one they were evil enough not to give her. Thank you Simone. We love you❤️,2023-09-30,457.0,0.9752,Positive
595,595,175183188,18076625764406024,❤️,2023-10-01,2.0,0.0,Neutral
596,596,5874601116,17989005713511866,Congratulations❣️🥰😘💕😍,2023-10-02,21.0,0.9788,Positive
597,597,6693270898,17972549219608438,What a beautiful couple and pictures,2023-10-02,36.0,0.5994,Positive
598,598,10823293232,18014731063876427,❤️,2023-10-02,2.0,0.0,Neutral
599,599,564292597,18232594756243217,Congratulations ❤️❤️❤️❤️,2023-10-04,24.0,0.5994,Positive
