,Unnamed: 0,User Id,Comment Id,Comment Text,Publish Date,Comment Length,sentiment,sent
200,200,1608139107,17986830860356035,@amiyahrobinsonn Simone don’t even know you and they been chilln happy in marriage whole time yall woman are bitter af and weird hating on a woman who Picked hers.,2024-01-10,163.0,-0.4767,Negative
201,201,3064711410,17852697030103687,@intuition2688 first of all lil bro I wasn’t talking to u .  Second of all I’m not bitter he’s just a garbage husband for talkinh abt his wife like that I would never marry non the less date a man like that gtf outta here wit dat bs,2024-01-10,232.0,0.7455,Positive
202,202,1608139107,17916450566780258,@amiyahrobinsonn pipe down jit,2024-01-10,30.0,0.0,Neutral
203,203,954927905,18022594957785893,@afchikz & why is that your concern what races are your ex’s,2024-01-11,60.0,0.0,Neutral
204,204,954927905,18024016489765280,"@k4rulaa & your ass is on his page for what , do you play football you ditzy broad . All that material shit and you don’t have a husband go find one in your tax bracket so you can stfu and stay out of married folks business .",2024-01-11,225.0,-0.6908,Negative
205,205,954927905,17849252253130018,@amiyahrobinsonn girl you can’t even get a husband please STFU. All you get is pumped and dumped .,2024-01-11,98.0,-0.1027,Negative
206,206,954927905,18017723576052011,@adamaronebk EXACTLY,2024-01-11,20.0,0.0,Neutral
207,207,954927905,17961794294687388,PREACHHHH!,2024-01-11,10.0,0.0,Neutral
208,208,954927905,18015837923309110,@jmusitelli11 factss,2024-01-11,20.0,0.0,Neutral
209,209,954927905,17996481095455189,@ohhoney.no so ? NFL fans don’t know your bum ass either,2024-01-11,56.0,-0.5423,Negative
210,210,954927905,17950016240742146,@tornsolace FACTS.,2024-01-11,18.0,0.0,Neutral
211,211,954927905,17991691547309152,@cami.arabell0618 they married and unhappy or baby mommas and bitter . REAL happily married women like Serena and Ciara mind their business unlike those broads on TikTok.,2024-01-11,170.0,0.128,Positive
212,212,954927905,17992015088593235,"@corijaiden that’s all you will ever get, you will NEVER be a wife but you always be pumped and dumped. PLEASE STFU on married folks and their business Cori .",2024-01-11,158.0,0.1279,Positive
213,213,954927905,17983992761413088,@andresmiththe1 EXACTLY,2024-01-11,23.0,0.0,Neutral
214,214,44840390083,18289816693156448,@sincerelysandrina ou sis you ate me up 😭,2024-01-11,41.0,-0.4767,Negative
215,215,4554352954,18211332457278030,Lot of y'all dique  riding this guy when if he was married to you he'd belittle your accomplishments in favor of his ego....errr mediocre accomplishments.,2024-01-11,154.0,-0.0516,Negative
216,216,1997447550,18007946441334851,@corijaiden some sponge bob square pants box head being a troll. Girl bye 😂😂,2024-01-12,76.0,0.7003,Positive
217,217,44840390083,18039203311588834,@memuna25 if i’m spongebob stink you’re plankton ❤️❤️,2024-01-12,53.0,-0.4019,Negative
218,218,64156156455,18076685959434986,🔥🔥🔥❤️,2024-01-12,5.0,-0.7351,Negative
219,219,46904970277,18078650452440512,@ohhoney.no lmao nfl fans on tik too wtf does that even means,2024-01-14,61.0,0.0258,Neutral
220,220,46904970277,17995998380246157,@snxiyah damn him and his wife gonna be sad about that,2024-01-14,54.0,-0.7003,Negative
221,221,56563820540,17877461573964899,😍😍pppppopo,2024-01-15,10.0,0.7184,Positive
222,222,1512127071,17955839585706140,@alex.munoz14 get t f of his page!! No negative energy here!! If you don't have anything nice to say shut the fuc up!,2024-01-15,117.0,-0.3217,Negative
223,223,1512127071,17991469688577544,@corijaiden you corny get a life!,2024-01-15,33.0,0.0,Neutral
224,224,1512127071,18028161463883478,@bjj_.2 💯💯💯💯💯,2024-01-15,13.0,0.0,Neutral
225,225,1512127071,18039599668721673,@k4rulaa you female hyenas are so messy and miserable! Get a life!,2024-01-15,66.0,-0.8068,Negative
226,226,263644187,18251687755169788,@iamawaken2007 lmaoo 🤡,2024-01-15,22.0,0.0,Neutral
227,227,45650653489,18390428851067487,"@k4rulaa what model tesla, what class mercedes lmao and what type of romeo",2024-01-16,74.0,0.5994,Positive
228,228,48646516424,18251365774235580,"@kiosario giulia 2023 CLA 2022 fully loaded v8 engine and a 2022 model x. shouldn’t have to list any of them because the base model their self is already 150,000+ in vehicles.",2024-01-16,175.0,0.0,Neutral
229,229,45650653489,18126234541323890,"@k4rulaa what class mercedes, what config alfa romeo",2024-01-16,52.0,0.0,Neutral
230,230,45650653489,17990446091593831,@k4rulaa bc cla 2022 can be a class c and be 40-60k,2024-01-16,51.0,0.0,Neutral
231,231,48646516424,17956699556714594,@kiosario Quadrifoglio and CLA is literally the class,2024-01-16,53.0,0.0,Neutral
232,232,45650653489,17993735480301725,@k4rulaa so class A 2022 mercedes,2024-01-16,33.0,0.0,Neutral
233,233,48646516424,18014631002122364,@kiosario CLA AMG 35 couple. one down from the 4MATIC,2024-01-16,53.0,0.0,Neutral
234,234,45650653489,18049135921560407,@k4rulaa i researched both and the quad is 70-88k and the cla 35 amg is around 50-70k you got finessed or they marked you up like crazy,2024-01-16,135.0,0.0258,Neutral
235,235,20991691,18019747078964904,No one’s safe🗣️,2024-01-16,15.0,-0.5583,Negative
236,236,48646516424,18006217184206036,"@kiosario how i told you base model for all total is around 150, but total value of all is 309,000. specs not included",2024-01-16,118.0,0.5483,Positive
237,237,45650653489,18307432588135879,@k4rulaa dawg they robbed u blind.,2024-01-16,34.0,-0.4019,Negative
238,238,48646516424,17901867086928511,"@kiosario how a 65,000 audi a 84,000 alfa romeo a 90,000 model x and a 70,000 mercedes. do the math",2024-01-16,99.0,0.0,Neutral
239,239,45650653489,17971798301659537,@k4rulaa L dealership lmao,2024-01-16,26.0,0.824,Positive
240,240,48646516424,18091981774392360,@kiosario the cars are quite literally worth that much especially buying it new. you must not know nothing about cars,2024-01-16,117.0,0.2911,Positive
241,241,45650653489,18018024821071545,"@k4rulaa no, theres just no point in going to the dealership, id rather do online",2024-01-16,81.0,-0.296,Negative
242,242,45650653489,17943761477766199,@k4rulaa most dealerships dont have the cars im interested in at all lmao.,2024-01-16,74.0,0.765,Positive
243,243,1614038745,17990761544577005,🔥🔥🔥🔥🔥,2024-01-19,5.0,-0.875,Negative
244,244,16438024,18224354605250765,Big baby,2024-01-20,8.0,0.0,Neutral
245,245,1653293363,18054827989534303,You two are one of my favorite couples.  Blessings to you both! Mr & Mrs. Owens!👏🏾👏🏾,2024-01-22,84.0,0.7955,Positive
246,246,4356673451,18020649082866073,@jniiokai_14 yap yap yap u maIes need to shut your traps,2024-01-29,56.0,0.0,Neutral
247,247,31399975,17935750718704563,Yooo nice meeting you brada🤞🏾💯,2024-02-03,30.0,0.4215,Positive
248,248,30102854,17851191852108527,Mr. BILES.,2024-01-06,10.0,0.0,Neutral
249,249,3064711410,17848889142127764,@blam.etruth who r u,2024-01-07,20.0,0.0,Neutral
250,250,61177964936,18214282396283039,@amiyahrobinsonn someone with more than 900 followers 😭,2024-01-07,55.0,-0.4767,Negative
251,251,3064711410,17964026540561753,@blam.etruth bro has 0 followers 💀 get a life 🙏🏽,2024-01-07,48.0,0.0,Neutral
252,252,61177964936,18027480085918970,@amiyahrobinsonn burner😮‍💨,2024-01-07,26.0,0.0,Neutral
253,253,2361165567,17996123816452632,He calls her BRO 😭. We know enough,2024-01-07,34.0,-0.4767,Negative
254,254,7590396274,17985475958385545,🔥🔥🔥,2024-01-07,3.0,-0.7351,Negative
255,255,1425151116,18053733307482119,People weird asf. That's all I can say lol. I'm glad they're both not listening to a bunch of weirdos on social media. Cause people are just showing how pathetic they truly are atp. Like let these ppl live.,2024-01-07,206.0,0.5719,Positive
256,256,21945776,18015402878084310,@simonebiles but not the GOAT. Lest he forget.,2024-01-07,46.0,-0.3291,Negative
257,257,13329561753,18012877915943990,All the 304s on this post would jump on the next Soirit flight if JO matched with them on an app 😂,2024-01-07,98.0,0.4404,Positive
258,258,263644187,17983721924407392,THATS WHY NOBODY KNOWS WHO TF YOU ARE,2024-01-07,37.0,0.0,Neutral
259,259,60208458324,17934029786696335,Fucking bum,2024-01-07,11.0,0.0,Neutral
260,260,60208458324,18086470417407456,Late ass hit on fields,2024-01-07,22.0,-0.5423,Negative
261,261,60208458324,18019089199959481,Hope you tear your acl,2024-01-07,22.0,0.4404,Positive
262,262,60208458324,18081358540379480,Bum,2024-01-07,3.0,0.0,Neutral
263,263,60208458324,18033051607702792,Clown,2024-01-07,5.0,0.0,Neutral
264,264,60208458324,18112611685345378,Clown,2024-01-07,5.0,0.0,Neutral
265,265,8551346681,18018430279978363,You dirty player I hope Simone cheats on you,2024-01-07,44.0,-0.4215,Negative
266,266,64053177113,18005808734335636,Signed you up for the military have fun in Afghanistan buddy,2024-01-07,60.0,0.5106,Positive
267,267,1433440358,18014969078024784,Good Hit Dawg !!!!🔥👏👏👏,2024-01-07,22.0,0.3956,Positive
268,268,1551636520,18409077388056147,Bum,2024-01-07,3.0,0.0,Neutral
269,269,6984168088,17984590226389762,Holy shit what a hit you did to fields . What’s been harder to hit fields or your wife,2024-01-07,86.0,-0.5574,Negative
270,270,26580506991,17919991640838827,lil bum bitch,2024-01-07,13.0,-0.5859,Negative
271,271,5970034706,18403408294020255,@rock_howard94 bro ngl most NFL fans don’t know who he is. Packers and NFC north fans will but that’s it,2024-01-08,104.0,-0.4052,Negative
272,272,9764061640,18220869247301574,@k4rulaa I mean what’s the hate for tho?,2024-01-08,40.0,-0.5719,Negative
273,273,47684962261,18039238807578673,Dirty hit on fields,2024-01-08,19.0,-0.4404,Negative
274,274,50434261374,18406861777045006,"Fields definitely slid too late, but still f you and ur rich wife😂",2024-01-08,66.0,0.891,Positive
275,275,48157999242,17890427648962847,Your the best growing young saftey,2024-01-08,34.0,0.7096,Positive
276,276,44463886685,17859524103049555,Simone biles husband 👏,2024-01-08,22.0,0.0,Neutral
277,277,52217017916,17984837690617612,mr biles,2024-01-08,8.0,0.0,Neutral
278,278,13785674023,17845834683126653,Here to remind you are HER husband.,2024-01-08,35.0,0.0,Neutral
279,279,14225724,18015488090096254,That’s actually embarrassing that you didn’t know who Simone biles is. That’s not the flex you think it is buddy. Sometimes you should keep your thoughts to yourself and know when to stfu. You sound silly,2024-01-08,204.0,-0.3612,Negative
280,280,3679494360,17984774048385130,🗑️,2024-01-08,2.0,0.0,Neutral
281,281,4171289221,18003434597098475,Don’t hurt my QB,2024-01-08,16.0,-0.5267,Negative
282,282,1280433226,18309063115131121,@jmusitelli11 calm down,2024-01-08,23.0,0.3182,Positive
283,283,54643626148,18023756797909741,@alex.munoz14 get a life,2024-01-08,24.0,0.0,Neutral
284,284,263644187,18007595399489783,@jojusbetter pick a state,2024-01-08,25.0,0.0,Neutral
285,285,54643626148,18001903343465328,You commented at least 3 times. Get a life and leave him alone,2024-01-08,62.0,-0.296,Negative
286,286,60208458324,18333426958101126,@jojusbetter cry,2024-01-08,16.0,-0.4767,Negative
287,287,46013000364,18406194511017770,@snxiyah I bet he’s so sad,2024-01-08,26.0,-0.6113,Negative
288,288,45842344,17983643462434585,@snxiyah so,2024-01-09,11.0,0.0,Neutral
289,289,45842344,17984074118416612,@afchikz give it rest,2024-01-09,21.0,0.0,Neutral
290,290,1608139107,18067026064475017,@afchikz I ain’t know simone until he posted shordie lol yall sound clownish,2024-01-10,76.0,0.4215,Positive
291,291,36884847381,18031948843692550,@anne_31168 you too… why are you defending a man with a red pill mindset 😮. Get help . Plus all his exes were white so that cant be tru😂🥱,2024-01-04,137.0,0.2023,Positive
292,292,4500437743,18053803117481732,"I don’t have to tell that to Jonathan Owens.  He never compared his career with Simone’s, yall did because he said he didn’t know her at the time and that men are the prize.  Newsflash, not everyone knows who Simone Biles is.  Some guys have said they are now learning who she is, since she is attending football.  Yall think Simone knows every outstanding sports person in other sporting disciplines?",2024-01-04,401.0,0.8074,Positive
293,293,4500437743,18016216514047355,"@latypeofgirl Since when do you or anyone else knowing a person add value to them or their life?  Jonathan Owens is an honor roll student who graduated college with honors and at age 28 he is a whole millionaire.  Did you have to know him for him to achieve that?  NOPE 🤣🤣🤣 Simone knows who he is,  that’s who she snuggles up with day and night. 🤣🤣🤣",2024-01-04,349.0,0.9808,Positive
294,294,21935620796,18037348654638886,Simone deserves better,2024-01-04,22.0,0.4404,Positive
295,295,41446175291,17981734757626191,"He doesn't respect Simone, so we don't respect him.",2024-01-04,51.0,-0.6566,Negative
296,296,54172849433,17990287790324876,@yana.rayvine I’m sure he doesn’t and that’s why they are happily married and Simone has no hard feelings or problems,2024-01-04,117.0,0.5417,Positive
297,297,5535854736,17995991309388388,@spencer_bovat what does TS has to do with it ? Why not tell Travis ? Always blaming it on the women somehow,2024-01-04,108.0,-0.5514,Negative
298,298,51607659191,17862631425067913,do you even know a thing about football? 😭,2024-01-04,42.0,-0.4767,Negative
299,299,221327380,18011749316129831,@afchikz who gives a shit.,2024-01-04,26.0,-0.5574,Negative
300,300,460104055,17998984499148192,🙌😍congratulations you two may your lives be filled with peace and love. May your marriage be long and dear. Marriage is worth all the good and bad. Just showing up each day makes it better and more beautiful. Will pray for your future years together. Xxx,2023-12-28,254.0,0.9728,Positive
301,301,44987140,18039474601616581,"@nevaeh.r.xo still a millionaire with no drama, children and on the rise. 😂😂",2023-12-28,76.0,0.5574,Positive
302,302,44987140,17996902805187995,@llexipaiige cause ones not trying to bag you.,2023-12-28,46.0,0.0,Neutral
303,303,11316007267,17990685680308176,@king_cap100 another dusty mad 😂,2023-12-28,32.0,-0.0772,Negative
304,304,44987140,17846756859126909,@djuicy_ you mean the dude whos page you're on making this d umb a ss comment? Not sure😂,2023-12-28,88.0,0.2354,Positive
305,305,44987140,17941093763774938,@llexipaiige if im mad what are you sweetie? That man is rich and happy compared to your broke and lonely,2023-12-28,105.0,0.4588,Positive
306,306,11316007267,18015254698886748,"@king_cap100 you obviously didn’t do enough stalking, I’m good over here creep",2023-12-28,78.0,0.4404,Positive
307,307,11316007267,17993406263450535,@king_cap100 kinda weird you ridin this dude dick so hard that couldn’t care less about you 😂,2023-12-28,93.0,0.1348,Positive
308,308,44987140,17976483908493348,"@llexipaiige just taking up for a brotha knowing his worth like you 🤡 do for each other.  Also i came to his page to support, you came to be butthurt so whos stalking who😂",2023-12-28,171.0,0.8402,Positive
309,309,11316007267,17856555960088609,@king_cap100 anything but. Man needs to know his place considering he’s only known as Mr Simone biles. Quit the cap 😂,2023-12-28,117.0,0.5927,Positive
310,310,44987140,18076461274436837,@llexipaiige his place is on his king shit while spraying chicks like you with b itch b gone😂,2023-12-28,93.0,0.2023,Positive
311,311,11316007267,17945187089755550,@king_cap100 you still barking? Must’ve hit a nerve s t f u bum a s s,2023-12-28,69.0,0.0,Neutral
312,312,11316007267,18013196563901805,@djuicy_ Mr Simone biles,2023-12-28,24.0,0.0,Neutral
313,313,44987140,18093528505381160,@llexipaiige basic bum b itch response😂 😏,2023-12-28,41.0,0.4404,Positive
314,314,2955444635,18014401592088654,@simonebiles congratulations to the catch Ms Simone biles ❤️,2023-12-29,60.0,0.5994,Positive
315,315,2955444635,18299205985179798,You are nothing without her. I just read your name when I saw your profile and have already forgotten it while typing this comment,2023-12-29,130.0,-0.2263,Negative
316,316,11316007267,17945883419746412,@king_cap100 basic dusty response.,2023-12-29,34.0,0.0,Neutral
317,317,44987140,18025800334845267,@llexipaiige 🤫,2023-12-29,14.0,0.0,Neutral
318,318,34603887,17909563010866126,Beautiful couple,2023-12-29,16.0,0.5994,Positive
319,319,15395590384,18261587842202583,love that she was humble enough to marry a broke man. simone is such a saint. thank you for doing charity work my queen.,2023-12-29,120.0,0.7717,Positive
320,320,1415207336,18020666326807813,"The “catch” used to live in a tiny apartment in Tempe before he got his big break by marrying Simone, he literally moved into her crib. That’s a fact.",2023-12-30,150.0,0.0,Neutral
321,321,8656006368,17977084157639466,@birdshu that says a lot about this man. He always wanna outshine her. I hope Simone didn’t buy that.,2023-12-30,101.0,0.4404,Positive
322,322,51123488772,17988141452595725,❤️❤️,2023-12-30,4.0,0.0,Neutral
323,323,146203752,18039092107623780,😂,2023-12-30,1.0,0.4404,Positive
324,324,1981718278,17993845934406188,Another bored chick,2023-12-31,19.0,-0.2732,Negative
325,325,5916447772,17995904849392105,@llexipaiige u doing the same thing to Biles lmao so I guess y’all  have something in common 🥴💀,2023-12-31,95.0,0.5994,Positive
326,326,239581279,17937282740685749,Mr & Mrs Biles 😍,2024-01-01,16.0,0.4588,Positive
327,327,4094043087,17989540739324770,Shes a catttchhhh 🙌,2024-01-02,19.0,0.0,Neutral
328,328,1351239642,18019253086953283,@nevaeh.r.xo a millionare famous athlete,2024-01-03,40.0,0.0,Neutral
329,329,31702652518,17909000732872825,Look! It’s Simone biles and her husband ❤️,2024-01-05,42.0,0.0,Neutral
330,330,1926094928,18021000332055620,❤️❤️❤️❤️,2024-01-06,8.0,0.0,Neutral
331,331,57427673379,18294676195145226,@nevaeh.r.xo omg the glaze,2024-01-08,26.0,0.0,Neutral
332,332,2207724784,17966793929536686,wait who are u?,2024-01-10,15.0,0.0,Neutral
333,333,307662013,18010494107484003,@fl0pg0d can and have and Simone is still the catch,2024-01-10,51.0,0.0,Neutral
334,334,11316007267,17849682249114803,@mackenzie.annex period 😂,2024-01-10,25.0,0.4404,Positive
335,335,177974414,17945516696761989,ok SBH,2024-01-11,6.0,0.296,Positive
336,336,10000419314,17983669949424967,@llexipaiige 🔥,2024-01-11,14.0,-0.34,Negative
337,337,261745494,17850349212116650,Why does a man need a ring like that? It looks bigger than Simone’s!! What an insecure little egomaniac….,2024-01-16,105.0,-0.2225,Negative
338,338,31702652518,18007661315210708,Look! It’s Simone biles’s husband on a fake account!,2024-01-17,52.0,-0.5696,Negative
339,339,1403496914,17994983555270980,I hope Simone Biles is happy with,2024-01-19,33.0,0.765,Positive
340,340,1403496914,18001887410147026,whoever this man is....,2024-01-19,23.0,0.0,Neutral
341,341,63210340874,17986158725388702,Beautiful Couple 🙌🙌🔥🔥,2024-01-20,21.0,0.0258,Neutral
342,342,52794288,18002232398363434,@olivia.stegeman Broke? He's an NFL player lmao,2024-01-21,47.0,0.2732,Positive
343,343,5538794927,18088558555405411,@thejordantaylor compared to Simone?!?! A multi gold medal Olympic athlete with countless brand deals💀 also she’s also double his net worth,2024-01-25,139.0,0.7135,Positive
344,344,52794288,17899072328942993,@weirdassprettybitch Relationships aren't competitions smh 🤦🏿‍♂️,2024-01-25,64.0,0.2411,Positive
345,345,5538794927,18023166058819570,@thejordantaylor ??? What no one saying their relationship is the competition he stated he’s the catch but I do believe she’s more rich and famous so how can he be the catch,2024-01-25,173.0,0.7414,Positive
346,346,52794288,18044670577554805,"@weirdassprettybitch Saying he's the catch doesn't mean he thinks she's not a catch herself. Idk why ya'll are so obsessed with other people's relationships. They both seem happy, let them be happy",2024-01-26,197.0,0.6964,Positive
347,347,51916171718,18041636545553480,@djuicy_ Simone Biles’ husband is how he’s known to everyone,2023-12-23,60.0,0.0,Neutral
348,348,16749071134,17978302763629103,"@catsrus420 thank you,you get the JOKE",2023-12-23,38.0,0.6633,Positive
349,349,61633657183,17984550257537364,@djuicy_ you just choose who you have sex with i chose who i want its 2 different things,2023-12-23,88.0,0.0772,Positive
350,350,61633657183,18020679691778463,@djuicy_ you wish you got paid lol,2023-12-23,34.0,0.6705,Positive
351,351,2950786245,18319891177109548,he really needs to feed his ego bu saying he is the catch. If a man secure with himself they wont say those things.😂🤡🤡🤡,2023-12-24,119.0,0.6486,Positive
352,352,16749071134,18122197267333211,@moneymike88v lil nigha look at you getting personal you don’t even know me and i don’t gotta do nun of that im paid and very much in a happy relationship leave me tf alone with your miserable asss,2023-12-24,197.0,-0.1779,Negative
353,353,1029789624,18322880593107836,"@djuicy_ your in his comments asking his name😂, GUMP",2023-12-24,52.0,0.4404,Positive
354,354,7156659991,18369093415078114,👎,2023-12-24,1.0,0.0,Neutral
355,355,16749071134,18031255468742175,🎀 @nsgbusta ykw youre right the joke is up mrs.@simonebiles is tired and so is @jowens we gotta stop y’all this why famous tired of the fans. and as someone who admires mrs.biles she has been my icon and she’s a respectable women who deserves all the respect she can get so i apologize for my ignorance and stupidity.🎀,2023-12-24,318.0,-0.2551,Negative
356,356,41955204,17905048232905135,@dreamalicious__ spoken like a true peasant,2023-12-24,43.0,0.6486,Positive
357,357,16749071134,18006985379481168,@king_sess_lbc your stfu you have # with free diddy,2023-12-24,51.0,0.5106,Positive
358,358,41955204,18012729284100521,@djuicy_ and,2023-12-24,12.0,0.0,Neutral
359,359,16749071134,18068881048458845,@king_sess_lbc need i say more?,2023-12-24,31.0,0.0,Neutral
360,360,41955204,18036543217633282,@djuicy_ ohhh you thought it was for Puffy... peasant and slow.  Since you looking so hard do a little more research before you type,2023-12-24,132.0,-0.2183,Negative
361,361,41955204,17988065357575117,@djuicy_  @zoediddieofficials guess you gotta change ya name cuzo 😂😂😂,2023-12-24,69.0,0.8271,Positive
362,362,41955204,18017009953854349,@djuicy_ nah just read more 😂😂😂😂,2023-12-24,32.0,0.8731,Positive
363,363,16749071134,18041015185553340,@king_sess_lbc nar i knew who it was for i just like making people on the net mad i reply to all,2023-12-24,96.0,-0.1779,Negative
364,364,41955204,18011986957921812,@djuicy_ well you succ at it... continue,2023-12-24,40.0,0.2732,Positive
365,365,16749071134,18293187013199411,@king_sess_lbc i mean do i really tho i got a few people maybe you next…,2023-12-24,72.0,0.0,Neutral
366,366,326295916,18062405770489205,@king_sess_lbc why I gotta do that?,2023-12-24,35.0,0.0,Neutral
367,367,41955204,17921823848747604,@zoediddieofficials diddie to close to diddie 😹😹😹,2023-12-24,49.0,0.8271,Positive
368,368,326295916,18013838045090870,@king_sess_lbc 😹😹😹,2023-12-24,18.0,0.8271,Positive
369,369,60060903432,18009834167284006,Simone Biles! Most decorated gymnast of all time and some guy dancing. Cute❤️,2023-12-24,77.0,0.5093,Positive
370,370,41955204,18029166076802048,@djuicy_ 😂😂😂😂 cause I don’t,2023-12-24,27.0,0.891,Positive
371,371,41955204,18029000893810397,@djuicy_ play nice huh you said you commented to get people mad now I gotta play nice with a private page with no pics can only imagine how bad you look… don’t let that bar go ova ya head,2023-12-24,187.0,0.128,Positive
372,372,2031894063,18009628327977765,The fact that his wedding band is trying to steal the show says a lot,2023-12-24,69.0,-0.4939,Negative
373,373,61608086083,18008486729508892,@llexipaiige he literally is she was interested in him,2023-12-24,54.0,0.4019,Positive
375,375,54837980324,18251929774234944,"@nevaeh.r.xo exactly, with her 7 million + followers, vs his 400k. She’s way more known than him in the sports world. Period..",2023-12-24,126.0,0.0,Neutral
376,376,54172849433,18291102157156981,@nevaeh.r.xo a starting nfl saftey for the Green Bay packers who is 4th in tackles on his team and making millions every year. Some people got nothing better to do than hate,2023-12-24,173.0,-0.7274,Negative
377,377,62482114223,18004903394193131,@nevaeh.r.xo She went and sought after him 😂,2023-12-24,44.0,0.4404,Positive
378,378,62482114223,17962816397555965,@elizabethhoneyyy She went and sought after him 😂,2023-12-24,49.0,0.4404,Positive
379,379,48437653249,18058711078499871,What does 1 person being known than the other have to do in a relationship? In a house?,2023-12-25,87.0,0.0,Neutral
380,380,53978231084,18390809629064260,@dreamalicious__ girlllll that’s Simone Biles' 1st husband 🤣🤣🤣🤣🤣 I,2023-12-26,66.0,0.9432,Positive
381,381,368106547,18014657984069204,She probably paid for the wedding,2023-12-26,33.0,0.0,Neutral
382,382,37518950689,17995244360203781,Congrats to Mr & Mrs Simone Biles,2023-12-27,33.0,0.5267,Positive
383,383,3527921648,18022776493922624,you got 400k on here 🫤 she got 7M,2023-12-27,33.0,0.0,Neutral
384,384,29164671041,17924697269817210,@nevaeh.r.xo that bible verse in your bio seems hypocritical when you publicly judge people and put them down. Let’s try to speak life instead🤷‍♂️,2023-12-27,146.0,-0.4588,Negative
385,385,50234380092,17884786973980088,@ro_______ne no only when he does it on the Field if he does that,2023-12-27,65.0,-0.296,Negative
386,386,442740010,18058371448497702,Beautiful wedding 🙌❤️ Young committed black love is EVERYTHING 😍💐👍🏾🙏,2023-12-27,68.0,0.9217,Positive
387,387,58630260025,18051708652534758,@nevaeh.r.xo a professional nfl athlete millionaire,2023-12-27,51.0,0.0,Neutral
388,388,4702939007,17857951170083791,@fl0pg0d He is not a millionaire 😂,2023-12-27,34.0,0.4404,Positive
389,389,4702939007,18013838573033858,"@lefeixara888 You’re mad, how is someone with 400+ known?",2023-12-27,57.0,-0.4939,Negative
390,390,29713976802,17991682295294334,@lefeixara888 his own job announcer called him “Simone biles husband” man cannot hide😭,2023-12-27,86.0,0.4717,Positive
391,391,40228449497,18304295401193073,"Bru, don't nobody like you!",2023-12-28,27.0,-0.3404,Negative
392,392,29929218,18013923341031771,She is so beautiful!!! I hope you signed a prenuptial to protect her from you.,2023-12-28,78.0,0.9124,Positive
393,393,39187798282,18262055224203156,Damn your wife can do better,2023-12-23,28.0,0.0516,Positive
394,394,39187798282,17864905008053742,@nevaeh.r.xo for real she dominates him entirely she sets records and wins gold medals. It’s insane,2023-12-23,99.0,0.296,Positive
395,395,6955132964,17994161240237877,@lefeixara888 ew first of all that’s some pedophilia right there,2023-12-23,64.0,0.0,Neutral
396,396,6955132964,17884435049922353,@lefeixara888 you’re sick because you want me a child to enter your DM first when you started all this now if you really want to talk about your love for black women go talk to your mama.,2023-12-23,187.0,0.4201,Positive
397,397,40475060,17987442404599440,@llexipaiige he literally is. Stay mad,2023-12-23,38.0,-0.4939,Negative
398,398,415051041,17978543378631149,@djuicy_ Mr Simone Biles. That’s the only name he will be known for…until he’s EX Mr Simone Biles.,2023-12-23,98.0,0.0,Neutral
399,399,1300076903,18135612922312210,Should say Jonathon James Biles*,2023-12-23,32.0,0.0,Neutral
400,400,45318547829,17890015517974994,You think I'm insecure about my age or some 😂 mb your just old,2024-01-23,62.0,0.0258,Neutral
401,401,7660966047,18093345403366814,@jack_ozgood you’re so goofy 😂,2024-01-23,30.0,0.4404,Positive
402,402,45318547829,18338203432100563,And your a grown women arguing with a 18 year old grow up,2024-01-23,57.0,-0.4588,Negative
403,403,7660966047,18009426956035516,@jack_ozgood didn’t your mom tell you not to talk to strangers on the internet ? 😂 precious thing,2024-01-23,97.0,0.765,Positive
404,404,45318547829,18021750868943381,Your still doing this making fun of my age thing which is silly ig pop off like give me something else it's getting boring,2024-01-23,122.0,0.5574,Positive
405,405,7660966047,18017598641072794,@jack_ozgood brb gonna tell Principal Peperkorn on you 😂,2024-01-23,56.0,0.4404,Positive
406,406,7660966047,17935029308803184,@emma__jemma__ HAHAHAHAHAHA,2024-01-23,27.0,0.0,Neutral
407,407,45318547829,18076674235453648,I have my school in my bio is that suppose to scare me like 😂,2024-01-24,61.0,0.296,Positive
408,408,45318547829,17994530348294364,Blocked tho bc ur weird af,2024-01-24,26.0,-0.4215,Negative
409,409,64133093137,18253204729229788,@urfavcaro EWWWWWW FUGLYYY THAT DESTORYS THE PLANET MEN ARE THE PRIZE NOWWWWW THESE HOES HATE AND SOBATOGE PRETTY FEMALLESSSS!!!,2024-01-24,128.0,0.6607,Positive
410,410,64133093137,18013168336964202,@snackiejurcik YEA I HOPE SHE LEAVES HIM TOO AND GET WITH SOMEONE FUGLYYYY THESE UGLYYY ASSS BIRDS ARE DPING THIS ON PURPOSE,2024-01-24,124.0,0.5622,Positive
411,411,64133093137,17997686117418312,@kenzie.kaye DONT LISTEN TO FUGLYYYYYYYYYYYYY!!!!!!!! I PROMISE YOU THERES MAAAAAADDDD OTHER PLANETS READY TO SHITTTT ALLL OVER EARTH AND ITS OVERLOAD OF UGLYYYYYYY LYING BUMMY ASSS FEMALESSSS ABD TGESE DUMBY NIGGAS GOING AFTER UGLY GIRLSSSS!!!!!!,2024-01-24,247.0,-0.8869,Negative
412,412,64133093137,17955966299720169,DEVILLSSS MEN OVER POPULATED THE DEVILSSS!!!,2024-01-24,44.0,0.0,Neutral
413,413,64133093137,18004253534123263,@anaua98 EWWWWWWW NOOOO MY EYES ARE BURNINGGGGG THEY CANT EVEN STAND NEXT TO MEEEE!!!!,2024-01-24,86.0,0.0,Neutral
